구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,간호,3762,조사방법론,2,1-0-1,신규전임교 원 대구본1302,수(11:00-12:50),"계,실",취업설,N
,,간호,3763,성인간호학(1),2,2-0-0,오혜경 간호대1405,목(09:00-10:50),실무교,,"과목, N"
,,간호,3764,성인간호학(1),2,2-0-0,오혜경 간호대1406,화(09:00-10:50),실무교,,"과목, N"
,,간호,3765,정신간호학(1),2,1-0-1,하태희 간호대1405,월(14:00-15:50),실무교,,"과목, N"
,,간호,3766,정신간호학(1),2,1-0-1,하태희 간호대1406,목(09:00-10:50),실무교,,"과목, N"
,,간호,3767,정신간호학실습(1),2,0-6-0,하태희,,미지정 임상실,,"습,1 N 간호학과"
,,간호,3768,정신간호학실습(1),2,0-6-0,이선아 전필,,미지정3 임상실,,"습,2 N"
,,간호,3769,정신간호학실습(1),2,0-6-0,미선임,,미지정 임상실,,"습,3 N"
,,간호,3770,CPX기초,1,0-2-0,"오혜경 간호대1505 계,1, N",월(09:00-10:50),,취업설,
,,간호,3771,CPX기초,1,0-2-0,"박주연 간호대1505 계,2, N",화(09:00-10:50),,취업설,
,,간호,3772,CPX기초,1,0-2-0,"김경숙 간호대1505 계,3, N",수(09:00-10:50),,취업설,
,,간호,3773,CPX기초,1,0-2-0,"김경숙 간호대1505 계,4, N",금(14:00-15:50),,취업설,
,,간호,3774,CPX기초,1,0-2-0,"오혜경 간호대1505 계,5, N",화(14:00-15:50),,취업설,
,,간호,3775,CPX기초,1,0-2-0,"김경숙 간호대1505 계,6, N",수(14:00-15:50),,취업설,
,,간호,3776,CPX기초,1,0-2-0,"김경숙 간호대 1307 계,7, N",금(09:00-10:50),,취업설,
,,간호,3777,재활간호의실제,2,0-0-2,"전은영 간호대1406 A 협동 강의, N",화(16:00-17:50),,,
,,간호,3778,재활간호의실제,2,0-0-2,전은영 간호대1406 B 협 동강의 N,월(09:00-10:50),,,
,,간호,3779,모성간호학(1),2,1-0-1,"이혜림 간호대1405 A 협동 강의, N",목(16:00-17:50),,,
,,간호,3780,모성간호학(1),2,1-0-1,이혜림 간호대1406 B 협 동강의 N,월(14:00-15:50),,,
,,간호,3781,여성간호학실습,2,0-6-0,장순양,,미지정 임상실,,"습,1 N"
,,간호,3782,여성간호학실습,2,0-6-0,이혜림,,미지정 임상실,,"습,2 N"
,,간호,3783,여성간호학실습,2,0-6-0,허나원,,미지정 임상실,,"습,3 N"
,,간호,3784,여성간호학실습,2,0-6-0,김지현,,미지정 임상실,,"습,4 N"
,,간호,3785,여성간호학실습,2,0-6-0,미선임,,미지정 임상실,,"습,5 N"
,,간호,3786,성인간호학실습(1),2,0-6-0,오혜경,,미지정전선 임상실,,"습,1 N"
,,간호,3787,성인간호학실습(1),2,0-6-0,오혜경,,미지정 임상실,,"습,2 N"
,,간호,3788,성인간호학실습(1),2,0-6-0,오혜경,,미지정 임상실,,"습,3 N"
,,간호,3789,성인간호학실습(1),2,0-6-0,전은영,,미지정 임상실,,"습,4 N"
,,간호,3790,성인간호학실습(1),2,0-6-0,우순녀,,미지정 임상실,,"습,5 N"
,,간호,3791,기본간호학현장실습,1,0-3-0,오혜경,,미지정 현장실,,"습,1 N"
,,간호,3792,기본간호학현장실습,1,0-3-0,오혜경,,미지정 현장실,,"습,2 N"
,,간호,3793,기본간호학현장실습,1,0-3-0,박주연,,미지정 현장실,,"습,3 N"
,,간호,3794,기본간호학현장실습,1,0-3-0,박주연,,미지정 현장실,,"습,4 N"
,,간호,3795,기본간호학현장실습,1,0-3-0,이가영,,미지정 현장실,,"습,5 N"
,,간호,3796,지역사회간호학(2),1,0-0-1,강수진 간호대14054 전필,목(11:00-11:50),실무교,,"과목, N 간호학과"
,,간호,3797,지역사회간호학(2),1,0-0-1,강수진 간호대14054 전필,화(10:00-10:50),실무교,,"과목, N"
,,간호,3798,지역사회간호학(2),1,0-0-1,강수진 간호대1401A,화(11:00-11:50),실무교,,"과목, N"
,,간호,3799,정신간호학(2),2,1-0-1,하태희 간호대1406,목(14:00-15:50),실무교,,"과목, N"
,,간호,3800,정신간호학(2),2,1-0-1,하태희 간호대1405,금(09:00-10:50),실무교,,"과목, N"
,,간호,3801,정신간호학(2),2,1-0-1,하태희 간호대1401A,수(11:00-12:50),실무교,,"과목, N"
,,간호,3802,성인간호학(3),2,1-0-1,황혜남 간호대1401A,금(09:00-10:50),실무교,,"과목, N"
,,간호,3803,성인간호학(3),2,1-0-1,황혜남 간호대1406,수(14:00-15:50),실무교,,"과목, N"
,,간호,3804,성인간호학(3),2,1-0-1,황혜남 간호대1401A,수(16:00-17:50),실무교,,"과목, N"
,,간호,3805,성인간호학실습(3),2,0-6-0,황혜남,,미지정 임상실,,"습,1 N"
,,간호,3806,성인간호학실습(3),2,0-6-0,황혜남,,미지정 임상실,,"습,2 N"
,,간호,3807,성인간호학실습(3),2,0-6-0,황혜남,,미지정 임상실,,"습,3 N"
,,간호,3808,성인간호학실습(3),2,0-6-0,김선희,,미지정 임상실,,"습,4 N"
,,간호,3809,성인간호학실습(3),2,0-6-0,이가영,,미지정 임상실,,"습,5 N"
,,간호,3810,성인간호학실습(3),2,0-6-0,미선임,,미지정 임상실,,"습,6 N"
,,간호,3811,간호관리학(2),2,1-0-1,"류미경 간호대1401A 트랙,",금(14:00-15:50),실무교,,N
,,간호,3812,간호관리학(2),2,1-0-1,"류미경 간호대1405 트랙,",금(11:00-12:50),실무교,,N
,,간호,3813,간호관리학(2),2,1-0-1,"류미경 간호대1401A 트랙,",수(14:00-15:50),실무교,,N
,,간호,3814,간호관리학실습,1,0-3-0,류미경,,미지정 현장실,,"습,1 N"
,,간호,3815,간호관리학실습,1,0-3-0,우순녀,,미지정 현장실,,"습,2 N"
,,간호,3816,간호관리학실습,1,0-3-0,우순녀,,미지정 현장실,,"습,3 N"
,,간호,3817,간호관리학실습,1,0-3-0,우순녀,,미지정 현장실,,"습,4 N"
,,간호,3818,간호관리학실습,1,0-3-0,우순녀,,미지정 현장실,,"습,5 N"
,,간호,3819,간호관리학실습,1,0-3-0,미선임,,미지정 현장실,,"습,6 N"
,,간호,3820,아동간호학(2),2,1-0-1,장군자 간호대1406,화(14:00-15:50),실무교,,"과목, N"
,,간호,3821,아동간호학(2),2,1-0-1,장군자 간호대1401A,목(09:00-10:50),실무교,,"과목, N"
,,간호,3822,아동간호학(2),2,1-0-1,이혜림 간호대1406,금(09:00-10:50),실무교,,"과목, N"
,,간호,3823,CPX통합,1,0-2-0,"황혜남 간호대1308 계,1, N",월(09:00-10:50),,취업설,
,,간호,3824,CPX통합,1,0-2-0,"황혜남 간호대1308 계,2, N",화(11:00-12:50),,취업설,
,,간호,3825,CPX통합,1,0-2-0,"신규전임교 원 간호대1308 계,3, N 간호학과",화(09:00-10:50),,취업설,
,,간호,3826,CPX통합,1,0-2-0,"신규전임교 원 간호대13084 전필 계,4, N",월(11:00-12:50),,취업설,
,,간호,3827,CPX통합,1,0-2-0,"이혜림 간호대1308 계,5, N",화(14:00-15:50),,취업설,
,,간호,3828,CPX통합,1,0-2-0,"이혜림 간호대1308 계,6, N",화(16:00-17:50),,취업설,
,,간호,3829,CPX통합,1,0-2-0,"하태희 간호대1302 계,7, N",목(11:00-12:50),,취업설,
,,간호,3830,CPX통합,1,0-2-0,"류미경 간호대1303 계,8, N",목(09:00-10:50),,취업설,
,,간호,3831,CPX통합,1,0-2-0,"오혜경 간호대1310 계,9, N",월(14:00-15:50),,취업설,
,,간호,3832,아동간호학실습,2,0-6-0,장군자,,미지정 임상실,,"습,1 N"
,,간호,3833,아동간호학실습,2,0-6-0,장군자,,미지정 임상실,,"습,2 N"
,,간호,3834,아동간호학실습,2,0-6-0,이혜림,,미지정 임상실,,"습,3 N"
,,간호,3835,아동간호학실습,2,0-6-0,김선희,,미지정 임상실,,"습,4 N"
,,간호,3836,아동간호학실습,2,0-6-0,김선희,,미지정 임상실,,"습,5 N"
,,간호,3837,지역사회간호학실습,2,0-6-0,강수진,,미지정 임상실,,"습,1 N"
,,간호,3838,지역사회간호학실습,2,0-6-0,강미영,,미지정 임상실,,"습,2 N"
,,간호,3839,지역사회간호학실습,2,0-6-0,강미영,,미지정 임상실,,"습,3 N"
,,간호,3840,지역사회간호학실습,2,0-6-0,황지원,,미지정 임상실,,"습,4 N"
,,간호,3841,지역사회간호학실습,2,0-6-0,황지원,,미지정 임상실,,"습,5 N"
,,간호,3842,지역사회간호학실습,2,0-6-0,황지원,,미지정 임상실 강의실,,"습,6 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고"
,,간호,4679,기능해부학,3,3-0-0,이선민,화(12:00-13:15) | 목(12:00-13:15),재과2관-13052,,전선 합)작 치 Y
,,간호,4680,정보학개론,3,2-0-1,장보성,월(15:00-16:15) | 수(13:30-14:45),사과1관-1403,,합)문 헌 Y
,,간호,4681,커뮤니케이션조사방법,,,론 3 3-0-0 류성진,화(09:00-10:15) | 목(10:30-11:45),사과1관-13103,,전선 합)광 고PR Y
,,간호,4682,정보검색이해,3,2-0-1,장보성,화(15:00-16:15) | 목(13:30-14:45),사과1관-1313 강의실 강의실,,"합)문 헌 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 간호학과 휴먼케어창의학부 학년 구분 수강학과 수강 교수 강의시간 비고 휴먼케어창 의"
,,,3843,사회복지학개론,3,3-0-0,대구본1011 전선 N 휴먼케어창 의,토(15:00-17:50),,,이준상
,,,3844,기업가정신,3,2-0-1,주승민 대구본101,토(18:50-22:40),실무교 휴먼케어창의학부(실버복지·복지상담학전공) 강의실 실버복지·복,,과목 N 학년 구분 수강학과 수강 교수 강의시간 비고 지상담
,,,3845,노인복지론,3,2-0-1,이미경 대구본1301D2 전선,토(15:00-17:50),실무교 실버복지·복,,과목 N 지상담
,,,3846,아동복지론,3,2-0-1,김정호 대구본1301D,토(09:00-11:50),실무교 실버복지·복,,과목 N 지상담
,,,3847,사회복지실천론,3,2-0-1,김정호 대구본1301D,토(18:00-20:20),실무교 실버복지·복,,과목 N 지상담
,,,3848,장애인복지론,3,2-0-1,이정효 대구본1301D,토(12:00-14:50),실무교 실버복지·복,,과목 N 지상담
,,,3849,자원봉사론,3,2-0-1,김석주 전선,,본교가상3 실무교 실버복지·복,,"과목, N 지상담"
,,,3850,사회복지실천기술론,3,2-0-1,박인태 대구본1407,토(15:00-17:50),실무교 실버복지·복,,과목 N 지상담
,,,3851,지역사회복지론,3,2-0-1,김정호 대구본1407,토(12:00-14:50),실무교 실버복지·복,,과목 N 지상담
,,,3852,사회복지행정론,3,2-0-1,대구본1407,토(09:00-11:50),실무교 실버복지·복,,이준상 과목 N 지상담
,,,3853,여성복지론,3,2-0-1,김인아 대구본8024 전선,토(15:00-17:50),실무교 실버복지·복,,과목 N 지상담
,,,3854,성공적노화와이미지,3,2-0-1,김인아 대구본802,토(18:00-20:20),실무교 실버복지·복,,과목 N 지상담
,,,3855,노인복지시설운영론,3,2-0-1,이미경 대구본802,토(09:00-11:50),실무교 실버복지·복,,과목 N 지상담
,,,3856,노인복지상담론,3,2-0-1,김정숙 대구본802,토(12:00-14:50),실무교 휴먼케어창의학부(자산관리·6차산업학전공) 강의실 자산관리·6,,과목 N 학년 구분 수강학과 수강 교수 강의시간 비고 차산업
,,,3857,부동산투자론,3,0-0-3,성백영 대구본1301C2 전선,토(12:00-14:50),실무교 자산관리·6,,과목 N 차산업
,,,3858,시장조사론,3,0-0-3,이화진 대구본1301C,토(09:00-11:50),실무교 자산관리·6,,과목 N 차산업
,,,3859,창업학개론,3,2-0-1,주승민 대구본1301C 창업강,토(15:00-17:50),"좌,실 자산관리·6",,N 차산업
,,,3860,농촌관광론,3,2-0-1,김병국,,본교가상 실무교 자산관리·6,,과목 N 차산업
,,,3861,전자상거래실무,3,2-0-1,이화진 대구본14033 전선 창업강,토(15:00-17:50),"좌,실 자산관리·6",,N 차산업
,,,3862,농촌축제기획실무,3,2-0-1,김보미 대구본1403,토(09:00-11:50),실무교 자산관리·6,,과목 N 차산업
,,,3863,농식품사업경영,3,2-0-1,권순재 대구본1403 창업강 좌 N,토(12:00-14:50),자산관리·6,,차산업
,,,3864,부동산평가실무,3,0-0-3,성백영 대구본1701B4 전선,토(15:00-17:50),실무교 자산관리·6,,과목 N 차산업
,,,3865,창업경영전략,3,2-0-1,권순재 창업강,,"본교가상 좌,실 자산관리·6",,N 차산업
,,,3866,농촌융복합산업법규,3,2-0-1,황병중 대구본1701B,토(12:00-14:50),실무교 자산관리·6,,과목 N 차산업
,,,3867,스마트팜실무,3,2-0-1,윤주철 대구본1701B,토(09:00-11:50),실무교 강의실 자산관리·6,,과목 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 차산업
,,,4683,동물자원학,3,3-0-0,김원섭,금(09:00-10:15) | 금(10:30-11:45),생과3관-12051 강의실 강의실,,"전선 합)동 물 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 글로컬융합학부 학년 구분 수강학과 수강 교수 강의시간 비고"
,,글로컬융합,3868,평생교육론,3,3-0-0,양흥권 대구본1011 전선 창의설 계 N,토(12:00-14:50),,,
,,글로컬융합,3869,부부관계,3,2-0-1,지명숙 대구본101,금(09:00-10:15) | 금(10:30-11:45),실무교 강의실,,과목 N 글로컬융합학부(평생교육·청소년학전공) 학년 구분 수강학과 수강 교수 강의시간 비고 평생교육·청 소년
,,,3870,상담심리학,3,2-0-1,대구본14062 전선,토(18:00-20:20),실무교,,배상명 과목 N 평생교육·청 소년
,,,3871,평생교육방법론,3,2-0-1,이정미 대구본1406,토(15:00-17:50),실무교,,과목 N 평생교육·청 소년
,,,3872,청소년프로그램개발과,,,평가 3 3-0-0 양흥권,,본교가상,,본교가 상 N 평생교육·청 소년
,,,3873,청소년문화론,3,3-0-0,양흥권 대구본1702B3 전선 N 평생교육·청 소년,토(15:00-17:50),,,
,,,3874,상담의이론과실제,3,3-0-0,양은주 대구본1702B N 평생교육·청 소년,토(12:00-14:50),,,
,,,3875,평생교육프로그램개발,3,3-0-0,미선임 대구본1702B N 평생교육·청 소년,토(18:00-20:20),,,
,,,3876,청소년활동,3,3-0-0,미선임 대구본1601,토(09:00-11:50),실무교,,과목 N 평생교육·청 소년
,,,3877,아로마인체관리학,3,2-0-1,미선임 대구본1702B,토(09:00-11:50),실무교,,과목 N 평생교육·청 소년
,,,3878,청소년복지론,3,3-0-0,양은주 대구본16024 전선,토(18:00-20:20),실무교,,과목 N 평생교육·청 소년
,,,3879,청소년육성제도론,3,1-0-2,대구본1602,토(15:00-17:50),실무교,,허상훈 과목 N 평생교육·청 소년
,,,3880,청소년문제와보호,3,3-0-0,김명광,,본교가상 실무교,,과목 N 평생교육·청 소년
,,,3881,청소년실습,3,1-4-0,김광래 대구본1602,토(10:00-14:50),실무교 강의실,,과목 N 글로컬융합학부(웰라이프·헬스케어학전공) 학년 구분 수강학과 수강 교수 강의시간 비고 웰라이프·헬 스케어
,,,3882,결혼과가족의이해,3,2-0-1,신세화 대구본1011 전선,토(09:00-11:50),실무교,,과목 N 웰라이프·헬 스케어
,,,3883,가족치료,3,2-0-1,송재영 대구본16032 전선,토(12:00-14:50),실무교,,과목 N 웰라이프·헬 스케어
,,,3884,상담이론,3,2-0-1,이규호,,본교가상 실무교,,과목 N 웰라이프·헬 스케어
,,,3885,가족미술치료,3,1-0-2,홍순영 대구본1603,토(09:00-11:50),실무교,,과목 N 웰라이프·헬 스케어
,,,3886,발달이론,3,2-0-1,신세화 대구본1603,토(15:00-17:50),실무교 강의실,,과목 N 디지털미디어콘텐츠전공 학년 구분 수강학과 수강 교수 강의시간 비고 디지털미디 어콘텐
,,,3942,문화콘텐츠입문,3,1-0-2,서요성,화(10:30-11:45) | 목(09:00-10:15),인문1관-12201,,전선 합)문 화콘텐 N 디지털미디 어콘텐
,,,3943,기초웹툰스튜디오(1),3,2-2-0,미선임 전선 합)웹,목(09:00-12:50),디예1관-14132 강의실,,툰 N 창업학전공 학년 구분 수강학과 수강 교수 강의시간 비고
,,창업학,3944,창업경영전략,3,2-0-1,권순재 전선 합)자,,본교가상4 산관리 강의실,,N 스포츠산업창업전공 학년 구분 수강학과 수강 교수 강의시간 비고 스포츠산업 창업
,,,3945,스포츠레저창의설계,1,0-2-0,권욱동 전선 합)스,목(13:00-14:50),인문1관-14291,,레저 N 스포츠산업 창업
,,,3946,보장구학,2,0-0-2,미선임 전선 합)물,금(14:00-15:50),재과1관-13122,,치 N 스포츠산업 창업
,,,3947,초등체육과교육,3,0-0-3,김예지,수(15:00-16:15) | 수(16:30-17:45),사범1관-1336,,합)초 특 N 스포츠산업 창업
,,,3948,스포츠레져경영론,3,3-0-0,박재암,월(13:30-14:45) | 수(15:00-16:15),인문2관-22033,,전선 합)스 레저 N 스포츠산업 창업
,,,3949,스포츠트레이닝방법론,2,1-2-0,한건수 평교12104 전선 합)스 레저 N 스포츠산업 창업,목(09:00-11:50),,,
,,,3950,창업경영전략,3,2-0-1,권순재 합)자,,본교가상 산관리 생태관광치유학전공 강의실 생태관광치,,N 학년 구분 수강학과 수강 교수 강의시간 비고 유학
,,,3951,동물자원학,3,3-0-0,김원섭,금(09:00-10:15) | 금(10:30-11:45),생과3관-12051 생태관광치,,전선 합)동 물 N 유학
,,,3952,기초동물과학,3,3-0-0,홍창수,월(15:00-16:15) | 수(13:30-14:45),생과3관-1301 생태관광치,,합)동 물 N 유학
,,,3953,특수가축학및실습,3,2-2-0,심수민 전선 합)동,금(09:00-12:50),생과3관-12032 생태관광치,,물 N 유학
,,,3954,동물영양학및실험,3,2-2-0,김원섭 합)동,수(09:00-12:50),생과3관-1203 생태관광치,,물 N 유학
,,,3955,축산식품미생물학및실,,,험 3 2-2-0 강석남,화(09:00-12:50),생과3관-1202 생태관광치,,합)동 물 N 유학
,,,3956,관광상품개발및기획,3,3-0-0,이광우,화(12:00-13:15),경영1관-1415 합)관 생태관광치,,광항공 N 유학
,,,3957,식육과학및실습,3,2-2-0,강석남 전선 합)동,수(13:00-16:50),생과3관-12023 생태관광치,,물 N 유학
,,,3958,축산환경학,3,3-0-0,심수민,금(13:30-14:45) | 금(15:00-16:15),생과3관-1203 생태관광치,,합)동 물 N 유학
,,,3959,환대산업의경영전략,3,0-0-3,이광우,월(15:00-16:15) | 수(13:30-14:45),경영1관-1415 합)관 생태관광치,,광항공 N 유학
,,,3960,가축위생학및실습,3,2-2-0,강석남 전선 합)동,목(13:00-16:50),생과3관-12024 강의실,,물 N 외식산업경영학전공 학년 구분 수강학과 수강 교수 강의시간 비고 외식산업경 영학
,,,3961,회계원리(1),3,3-0-0,최정운,월(10:30-11:45) | 수(09:00-10:15),경영1관-12181,,전선 합)회 계 N 외식산업경 영학
,,,3962,원가회계론,3,3-0-0,정준희,월(10:30-11:45) | 수(09:00-10:15),경영1관-13092,,전필 합)회 계 N 외식산업경 영학
,,,3963,호텔경영의이해,3,2-0-1,노정희,월(13:30-14:45) | 수(15:00-16:15),경영1관-1419 합)관,,광항공 N 외식산업경 영학
